"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Tumor_AVG","Normal_AVG","deltaBeta","CHR","MAPINFO","Strand","Type","gene","feature","cgi","feat.cgi","UCSC_CpG_Islands_Name","DHS","Enhancer","Phantom","Probe_SNPs","Probe_SNPs_10"
"cg22680204",0.407097970878941,0.417173246433007,12.1638540682724,4.30725941946545e-23,9.43026896284782e-21,41.7450772860112,0.571807359402527,0.164709388523586,-0.407097970878941,"4",5895098,"F","II","CRMP1","TSS1500","island","TSS1500-island","chr4:5894071-5895116",NA,NA,"","",""
"cg26066361",-0.439480983691135,0.5655313088382,-12.1615668274473,4.3635422193458e-23,9.54336298079519e-21,41.7321459245993,0.398596671622188,0.838077655313323,0.439480983691135,"12",10282621,"R","II","CLEC7A","1stExon","opensea","1stExon-opensea","",NA,NA,"","",""
"cg19371349",-0.422179994586969,0.367170721349018,-12.1554086655264,4.51876527464152e-23,9.85671506742152e-21,41.69732861287,0.206807777668696,0.628987772255666,0.422179994586969,"4",174254281,"R","II","HMGB2","Body","shore","Body-shore","chr4:174254683-174256538",NA,NA,"","",""
"cg03607573",-0.443557740512292,0.554613817848754,-12.1534329240668,4.56972808473641e-23,9.95734817813079e-21,41.6861577801433,0.386130645096023,0.829688385608315,0.443557740512292,"11",93471889,"R","II","TAF1D","Body","shelf","Body-shelf","chr11:93474085-93475075",NA,NA,"","",""
"cg14988503",0.400706327552758,0.275360300010757,12.1466507041808,4.74908916172222e-23,1.03100476132439e-20,41.6478100720689,0.427566579468781,0.0268602519160229,-0.400706327552758,"4",76555547,"R","II","CDKL2","5'UTR","island","5'UTR-island","chr4:76555366-76556079",TRUE,TRUE,"","",""
"cg08479865",-0.416573199992044,0.59622385406365,-12.1322898954864,5.15247752762438e-23,1.11213976089588e-20,41.5666064391417,0.43799062305892,0.854563823050964,0.416573199992044,"3",113897550,"R","II","DRD3","1stExon","opensea","1stExon-opensea","",NA,TRUE,"","",""
"cg02245566",-0.452167230713706,0.600887903935867,-12.12968124193,5.2293531726451e-23,1.12696385893721e-20,41.5518549429092,0.42913445971128,0.881301690424987,0.452167230713707,"1",158670617,"F","II","OR6K2","TSS200","opensea","TSS200-opensea","",NA,NA,"","",""
"cg18781372",-0.451852006327336,0.620191145834222,-12.1114557117399,5.79946361164419e-23,1.23818247929327e-20,41.4487859890417,0.448557438004459,0.900409444331795,0.451852006327336,"3",38937304,"R","II","SCN11A","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg11898646",0.428052848205653,0.584918070727127,12.0798260205446,6.94052331702185e-23,1.45765478529964e-20,41.2698867381691,0.747511788262608,0.319458940056955,-0.428052848205653,"5",158522427,"R","II","EBF1","Body","shore","Body-shore","chr5:158523906-158524598",NA,NA,"","",""
"cg07775417",-0.416770073521375,0.610820775515302,-12.0748869065324,7.13796496013122e-23,1.49362893330068e-20,41.2419477924661,0.452512763092454,0.869282836613829,0.416770073521375,"4",84469563,"F","II","AGPAT9","Body","opensea","Body-opensea","",TRUE,TRUE,"","",""
"cg10846328",0.48447984185236,0.619408057683965,12.0748174691953,7.14078043950859e-23,1.49362893330068e-20,41.2415550024632,0.803435284434086,0.318955442581726,-0.48447984185236,"2",127818131,"F","I","BIN1","Body","island","Body-island","chr2:127817994-127818231",NA,NA,"","",""
"cg10344477",-0.428468830073244,0.404217686945511,-12.0730889178114,7.21122756282005e-23,1.5075997751341e-20,41.2317769591536,0.241465960793659,0.669934790866903,0.428468830073244,"17",81006524,"F","II","B3GNTL1","Body","shelf","Body-shelf","chr17:81009245-81009999",TRUE,NA,"low-CpG:78599707-78599823","",""
"cg15873474",-0.411360107445182,0.534762376194914,-12.0725174162337,7.23467183071459e-23,1.51173488926291e-20,41.2285440758512,0.378509312126589,0.789869419571771,0.411360107445182,"20",60445998,"R","II","CDH4","Body","shelf","Body-shelf","chr20:60448775-60449063",NA,NA,"","",""
"cg22198603",-0.452497801943291,0.572804269958981,-12.0572166959243,7.89152095640565e-23,1.63985010358648e-20,41.1419866016554,0.400925259918507,0.853423061861798,0.452497801943291,"6",38230110,"F","II","BTBD9","Body","opensea","Body-opensea","",NA,TRUE,"","rs4714137",""
"cg22538054",0.461250359156932,0.322383512121756,12.0497065016283,8.23544869625298e-23,1.70444862703418e-20,41.0994979924911,0.497587136917799,0.0363367777608676,-0.461250359156932,"12",95941988,"F","I","USP44","5'UTR","island","5'UTR-island","chr12:95941906-95942979",TRUE,NA,"","rs61939483",""
"cg10397765",0.480591278249034,0.411236794122516,12.04657625848,8.38319136459752e-23,1.73068426289317e-20,41.0817882336107,0.593786969581451,0.113195691332417,-0.480591278249035,"14",61113109,"R","II","SIX1","Body","shore","Body-shore","chr14:61114102-61116552",NA,NA,"","",""
"cg19728345",-0.42204356536351,0.429312557975963,-12.0451477139657,8.45149542748851e-23,1.74129934336957e-20,41.0737059516731,0.269001436248738,0.691045001612248,0.42204356536351,"5",1394320,"R","I","SLC6A3","3'UTR","opensea","3'UTR-opensea","",NA,NA,"","",""
"cg01999046",-0.434647364624808,0.651901701281161,-12.0357340072628,8.91574659618781e-23,1.82329007027374e-20,41.0204443487179,0.486803089912048,0.921450454536856,0.434647364624808,"9",139779708,"R","II","TRAF2","TSS1500","shore","TSS1500-shore","chr9:139780406-139781527",NA,NA,"","",""
"cg11945824",0.40182727625048,0.469201409924039,12.0351512202205,8.9453127830684e-23,1.82842991182995e-20,41.0171469177447,0.621833476096702,0.220006199846222,-0.40182727625048,"6",32116963,"R","I","PRRT1","3'UTR","island","3'UTR-island","chr6:32116590-32117229",NA,NA,"","",""
"cg12687069",-0.400341720478939,0.641989557337407,-12.0247078175216,9.49208683824809e-23,1.92872190695931e-20,40.958055928068,0.489921772039206,0.890263492518144,0.400341720478939,"11",5474001,"R","II","OR51I2","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg22479532",-0.41555407347268,0.641004766132089,-12.0243196876258,9.51304030580147e-23,1.9320277589253e-20,40.955859740379,0.483158645200606,0.898712718673286,0.41555407347268,"4",62450110,"R","II","LPHN3","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg06221609",-0.424012348232466,0.612559445239231,-12.0128261383949,1.01549653892344e-22,2.05128808947932e-20,40.8908226980744,0.451500491259457,0.875512839491923,0.424012348232466,"1",152799138,"F","II","LCE1A","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg13466284",-0.401956931651464,0.644278684059312,-12.0060858016716,1.05514086297317e-22,2.12408764421686e-20,40.8526801285617,0.491597368935888,0.893554300587351,0.401956931651464,"1",27189679,"F","II","SFN","1stExon","shore","1stExon-shore","chr1:27189912-27190128",TRUE,NA,"","",""
"cg03623568",-0.408098159884546,0.544541113595127,-12.002530214265,1.07667404193134e-22,2.16453842642801e-20,40.8325590212334,0.389527083871539,0.797625243756085,0.408098159884546,"16",6915990,"F","II","A2BP1","5'UTR","opensea","5'UTR-opensea","",NA,NA,"","",""
"cg04737845",-0.412316281668661,0.64734510620096,-12.0024417503728,1.07721536471431e-22,2.16453842642801e-20,40.8320583981744,0.490728844171779,0.903045125840439,0.412316281668661,"3",3097738,"R","II","CNTN4","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg23207876",-0.459942246952497,0.601152553151183,-11.994350698323,1.12789535491517e-22,2.25927218164479e-20,40.7862695857751,0.42644580818473,0.886388055137227,0.459942246952497,"19",15162821,"F","II","CASP14","TSS200","opensea","TSS200-opensea","",NA,NA,"","",""
"cg10530883",0.407164535301345,0.42198920704953,11.9783733286443,1.23509103239255e-22,2.45400570391288e-20,40.6958447813643,0.576648604179498,0.169484068878153,-0.407164535301345,"5",3596207,"F","I","IRX1","1stExon","island","1stExon-island","chr5:3594467-3603054",NA,NA,"","",""
"cg10754505",-0.481582095990049,0.564242452627933,-11.9724575289485,1.27731900616848e-22,2.52805356470291e-20,40.6623620537514,0.381315920042566,0.862898016032614,0.481582095990049,"20",60303881,"F","II","CDH4","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg13249833",-0.453745699507095,0.674975914633935,-11.9577438109803,1.38872275761443e-22,2.71737073901118e-20,40.5790796859531,0.502622896991705,0.9563685964988,0.453745699507095,"12",106639919,"F","II","CKAP4","Body","shore","Body-shore","chr12:106640880-106642374",TRUE,NA,"","",""
"cg05252264",-0.402316938216815,0.401586583852349,-11.9544307230285,1.41512008363297e-22,2.76116436715711e-20,40.5603261257212,0.248768522049063,0.651085460265878,0.402316938216815,"19",55385587,"F","II","FCAR","1stExon","opensea","1stExon-opensea","",NA,NA,"","rs3816051",""
"cg20443254",0.471264286544073,0.355292065830986,11.9452895997926,1.49058678586138e-22,2.89335872008888e-20,40.5085816407462,0.534299430487262,0.0630351439431883,-0.471264286544074,"12",108169020,"R","I","ASCL4","1stExon","island","1stExon-island","chr12:108168986-108169570",NA,TRUE,"","",""
"cg15092343",0.402714217661036,0.365407201233718,11.9398257490104,1.5376051074029e-22,2.97901781261932e-20,40.4776516831406,0.518376167632096,0.11566194997106,-0.402714217661036,"4",4860061,"F","I","MSX1","TSS1500","island","TSS1500-island","chr4:4859632-4860191",NA,NA,"","rs76561716",""
"cg14958969",-0.438029221408473,0.582084662061355,-11.939108817007,1.54388374467455e-22,2.98977798538547e-20,40.4735931865709,0.415701469433331,0.853730690841804,0.438029221408473,"2",1942814,"R","I","MYT1L","Body","shore","Body-shore","chr2:1941068-1941560",NA,NA,"","",""
"cg25481160",-0.444981979116915,0.608877525897937,-11.9098210808489,1.82355506932987e-22,3.4774933821186e-20,40.3077853185541,0.439853363287636,0.88483534240455,0.444981979116915,"3",71111489,"R","II","FOXP1","Body","shelf","Body-shelf","chr3:71113896-71114102",NA,NA,"","",""
"cg24284369",-0.427308024069564,0.321320355595127,-11.8918892826712,2.01926760641482e-22,3.82595094883597e-20,40.2062557315051,0.15900955575475,0.586317579824314,0.427308024069564,"12",109592987,"F","I","ACACB","Body","shore","Body-shore","chr12:109592315-109592633",NA,NA,"","rs74854241",""
"cg00119186",-0.426232937245584,0.63490044654839,-11.891410213209,2.02477512439983e-22,3.83462473869406e-20,40.2035431292513,0.472998013020997,0.899230950266582,0.426232937245585,"1",158670124,"R","II","OR6K2","1stExon","opensea","1stExon-opensea","",NA,NA,"","",""
"cg10095533",0.409123413203035,0.662852670266773,11.8761326855044,2.2085216074706e-22,4.15495944058551e-20,40.1170350665646,0.818256137297383,0.409132724094348,-0.409123413203035,"16",88565080,"R","I","ZFPM1","Body","shore","Body-shore","chr16:88564052-88564394",NA,NA,"","",""
"cg01368068",-0.422735786809575,0.605079780550931,-11.8760922631173,2.20902927727677e-22,4.15495944058551e-20,40.116806169207,0.444505721995356,0.867241508804931,0.422735786809575,"7",78368660,"F","II","MAGI2","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg25740250",-0.462626066148123,0.585110816815111,-11.8737535398017,2.23860134498838e-22,4.20100328199341e-20,40.1035627530713,0.409384636650321,0.872010702798443,0.462626066148122,"7",157384555,"R","II","PTPRN2","Body","shelf","Body-shelf","chr7:157387053-157387322",NA,NA,"","",""
"cg02216247",-0.477847080111318,0.661397317628098,-11.8671925439245,2.32369427515998e-22,4.33853058174194e-20,40.066409253436,0.479889512004419,0.957736592115738,0.477847080111318,"20",61342017,"R","II","NTSR1","Body","shore","Body-shore","chr20:61339858-61341220",NA,NA,"","",""
"cg26800915",-0.413741296787546,0.522677515674135,-11.8671892375226,2.32373796362628e-22,4.33853058174194e-20,40.06639052972,0.365519968832354,0.779261265619899,0.413741296787546,"11",5324199,"R","II","OR51B4","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg15564098",0.457465845993669,0.397420779714836,11.866709320164,2.33008798183061e-22,4.34697883687684e-20,40.0636728182696,0.571186876255066,0.113721030261398,-0.457465845993669,"7",27281346,"R","I","EVX1","TSS1500","shore","TSS1500-shore","chr7:27282086-27283136",NA,TRUE,"","",""
"cg02217063",-0.402332399209624,0.589905214990369,-11.8644861536988,2.35973110681035e-22,4.39631547727299e-20,40.0510832304653,0.437081280406868,0.839413679616492,0.402332399209624,"16",6348709,"F","II","A2BP1","5'UTR","opensea","5'UTR-opensea","",NA,TRUE,"","",""
"cg05323345",-0.46185528234948,0.557807087461553,-11.8581049076202,2.44693035697125e-22,4.54031615192919e-20,40.0149461223522,0.382373685638883,0.844228967988363,0.46185528234948,"11",2163174,"F","II","IGF2AS","Body","shore","Body-shore","chr11:2165135-2165672",NA,NA,"","",""
"cg12592365",-0.494382634309277,0.591355154057007,-11.8562207139971,2.47328920858693e-22,4.57821117673728e-20,40.0042757043263,0.403566401489917,0.897949035799194,0.494382634309277,"17",78765948,"F","II","RPTOR","Body","opensea","Body-opensea","",TRUE,TRUE,"","rs61521042","rs75467749"
"cg22475082",-0.420502949774467,0.656029697752406,-11.8202175896135,3.03527780143937e-22,5.53245436507075e-20,39.8003687927014,0.496303771093888,0.916806720868355,0.420502949774467,"19",55497681,"R","II","NLRP2","Body","shelf","Body-shelf","chr19:55493906-55494119",NA,NA,"","",""
"cg18889973",-0.421208149265826,0.587210211457971,-11.8134235853439,3.15486391655217e-22,5.7326934941117e-20,39.7618868381213,0.427216418325991,0.848424567591816,0.421208149265826,"7",157958261,"F","II","PTPRN2","Body","shore","Body-shore","chr7:157956911-157957273",NA,NA,"","rs10242312",""
"cg19429281",0.405505239724625,0.38891439975392,11.8015808656079,3.37470024548081e-22,6.11599179242605e-20,39.6948058460694,0.542943521819863,0.137438282095238,-0.405505239724625,"19",53496738,"F","I","ZNF702P","Body","island","Body-island","chr19:53496732-53497028",NA,NA,"","rs12463150",""
"cg22515937",-0.44033853060813,0.599498957010305,-11.7963132969342,3.47734667374792e-22,6.28374209746872e-20,39.6649675941665,0.432238584918844,0.872577115526974,0.44033853060813,"1",157790499,"F","II","FCRL1","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","","rs79667365"
"cg09626894",0.44163839805662,0.373140705797635,11.7769512018009,3.88223745500101e-22,6.93524983835544e-20,39.5552852128443,0.540894825989684,0.099256427933064,-0.44163839805662,"7",117119637,"R","I","CFTR","TSS1500","opensea","TSS1500-opensea","",NA,NA,"low-CpG:116906174-116907321","",""
"cg26560769",-0.428551445108816,0.480566824547167,-11.7721612443226,3.98948063732713e-22,7.10222254106748e-20,39.5281497795714,0.31778371749033,0.746335162599146,0.428551445108815,"1",177002422,"R","II","ASTN1","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg04849842",0.439522331208038,0.379366979127181,11.7681763748375,4.08095440353505e-22,7.2525469768399e-20,39.5055748420302,0.546317321989148,0.106794990781111,-0.439522331208038,"8",140714610,"F","II","KCNK9","Body","island","Body-island","chr8:140714585-140718259",NA,NA,"","","rs34551702"
"cg01268824",0.447441414265584,0.438239066085229,11.7618270745313,4.23106083750125e-22,7.48373333917133e-20,39.4696043063167,0.60819743274425,0.160756018478666,-0.447441414265584,"19",58220818,"F","I","ZNF154","TSS1500","shore","TSS1500-shore","chr19:58220189-58220517",TRUE,NA,"","",""
"cg01120173",0.423368025104333,0.511067261336361,11.7467029319599,4.61125388745099e-22,8.08353002443549e-20,39.3839184076811,0.671881472422503,0.24851344731817,-0.423368025104333,"17",5019669,"F","II","ZNF232","5'UTR","island","5'UTR-island","chr17:5019637-5019879",NA,NA,"","",""
"cg11500790",-0.418188732412184,0.645959201046793,-11.7453439912275,4.64704545925844e-22,8.14281205641623e-20,39.3762190872421,0.487112318192552,0.905301050604736,0.418188732412184,"11",132321481,"F","II","OPCML","Body","opensea","Body-opensea","",NA,TRUE,"","rs77997406",""
"cg14644001",0.463974765233973,0.388136055963209,11.7210972328412,5.33449119425521e-22,9.17970906256814e-20,39.2388384034421,0.56437453267999,0.100399767446016,-0.463974765233973,"6",32116653,"R","I","PRRT1","3'UTR","island","3'UTR-island","chr6:32116590-32117229",NA,NA,"","",""
"cg10827479",-0.443458004630899,0.602686858024661,-11.7093709321267,5.70258871488135e-22,9.74403270796592e-20,39.1723936666935,0.434241569443932,0.877699574074831,0.443458004630899,"1",152061363,"F","II","TCHHL1","5'UTR","opensea","5'UTR-opensea","",NA,NA,"","",""
"cg03361379",-0.43626917408115,0.531608711319002,-11.706661904147,5.79117963719098e-22,9.88721675466959e-20,39.1570431207212,0.365894063799806,0.802163237880956,0.43626917408115,"7",157367159,"F","II","PTPRN2","Body","shore","Body-shore","chr7:157369120-157369394",NA,NA,"","rs78521027",""
"cg27632318",-0.47368741046675,0.543882263896381,-11.6798308545973,6.74652688574e-22,1.13352918792543e-19,39.0049990707905,0.363954487827615,0.837641898294366,0.473687410466751,"1",241032479,"R","II","RGS7","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg24344394",-0.420914352986896,0.575914369545747,-11.6755232342354,6.91396616188951e-22,1.1593006814725e-19,38.980587752185,0.416032173449949,0.836946526436846,0.420914352986897,"1",157790434,"R","II","FCRL1","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg04498153",-0.478904566290358,0.603127188893782,-11.6742662573918,6.96360469452722e-22,1.16572833928705e-19,38.9734643913784,0.421217702473413,0.900122268763771,0.478904566290358,"7",157690139,"F","II","PTPRN2","Body","shore","Body-shore","chr7:157690559-157690770",NA,NA,"","",""
"cg20159095",-0.464012515036107,0.611429056402653,-11.670638211164,7.10888695825439e-22,1.18812025989778e-19,38.9529038837956,0.435176240613744,0.899188755649851,0.464012515036107,"7",157342543,"F","II","PTPRN2","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg23881278",0.410387661980275,0.328592158094753,11.6701045089264,7.13051305439488e-22,1.19076969845743e-19,38.9498793190222,0.484475843653152,0.074088181672877,-0.410387661980275,"11",113346299,"F","I","DRD2","TSS1500","island","TSS1500-island","chr11:113345068-113346328",NA,NA,"","",""
"cg23462788",-0.411377025873804,0.676978270299046,-11.6699768021492,7.13569760201532e-22,1.19115325073933e-19,38.9491555862115,0.520718779850857,0.932095805724661,0.411377025873804,"3",38941491,"R","II","SCN11A","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg12090430",-0.426963947163409,0.635375413666714,-11.6631140249235,7.41992749798057e-22,1.23261341695309e-19,38.9102628089509,0.473195309705419,0.900159256868828,0.426963947163409,"10",1769480,"F","II","ADARB2","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg05878630",-0.41375902311621,0.572293320048614,-11.6602057780219,7.54376797394183e-22,1.25117046950523e-19,38.8937809231104,0.415129039950209,0.828888063066419,0.41375902311621,"15",91474889,"R","II","HDDC3","Body","shore","Body-shore","chr15:91475626-91475926",NA,NA,"","",""
"cg26560222",0.404354987670064,0.342559357511708,11.6497806185546,8.00494010389839e-22,1.32075427959844e-19,38.83469729391,0.49615156213057,0.0917965744605055,-0.404354987670064,"1",50888826,"F","I","DMRTA2","1stExon","island","1stExon-island","chr1:50884228-50891471",NA,NA,"","",""
"cg24239148",0.417392160657523,0.357164039120728,11.6434510645144,8.29859350406354e-22,1.36538178984828e-19,38.7988242281901,0.515708348207694,0.0983161875501709,-0.417392160657523,"10",63422841,"F","I","C10orf107","1stExon","island","1stExon-island","chr10:63422538-63423105",TRUE,TRUE,"","rs12262733",""
"cg07960624",-0.433598908670565,0.477815764460967,-11.6317154363495,8.8718760789601e-22,1.45217472893871e-19,38.7323102027058,0.313115403803155,0.746714312473721,0.433598908670565,"8",119208486,"R","II","SAMD12","3'UTR","opensea","3'UTR-opensea","",TRUE,TRUE,"","",""
"cg25865120",-0.438468632272216,0.549513433799972,-11.6267884984352,9.1242135030023e-22,1.48993060567375e-19,38.7043851244623,0.38296333316944,0.821431965441656,0.438468632272216,"15",48625058,"R","II","DUT","Body","shore","Body-shore","chr15:48623185-48624651",NA,NA,"","",""
"cg14826683",-0.41017157587594,0.464471279834821,-11.6266234749972,9.132788499494e-22,1.49074069373161e-19,38.7034497918476,0.308669673494348,0.718841249370287,0.410171575875939,"1",153013830,"R","II","SPRR2D","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg04237529",-0.430775679268407,0.684044890494862,-11.6235029250399,9.29646598367032e-22,1.51386323940399e-19,38.6857628153595,0.520416919299886,0.951192598568293,0.430775679268407,"1",158671873,"R","II","OR6K2","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg21063722",0.461493783635954,0.420828323368656,11.6178716524311,9.59929819737756e-22,1.55641828606623e-19,38.6538449140866,0.596124411726499,0.134630628090544,-0.461493783635954,"6",100911709,"F","I","SIM1","TSS200","shore","TSS200-shore","chr6:100912071-100913337",TRUE,TRUE,"","","rs80193484"
"cg18631301",-0.461689912514216,0.586043539422494,-11.61449473677,9.78561234065171e-22,1.58165327738415e-19,38.6347044085527,0.410672952498489,0.872362865012706,0.461689912514217,"5",15521782,"R","II","FBXL7","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg19583265",-0.404036485761216,0.599410129470521,-11.6077217710595,1.0170274108063e-21,1.63868938842498e-19,38.5963144110551,0.44593890619688,0.849975391958096,0.404036485761216,"2",101086756,"R","II","NMS","TSS200","opensea","TSS200-opensea","",NA,NA,"","",""
"cg01867950",-0.484996148941555,0.607555339580031,-11.5978742845921,1.07567005473402e-21,1.7217441204763e-19,38.54049641021,0.423331996183626,0.908328145125182,0.484996148941555,"8",133722893,"F","II","TMEM71","3'UTR","opensea","3'UTR-opensea","",NA,NA,"","",""
"cg20470734",-0.428095638414374,0.647146089075538,-11.5907446207606,1.12022846485605e-21,1.78613435412558e-19,38.5000828033659,0.484536117894885,0.912631756309259,0.428095638414374,"12",130185016,"R","II","TMEM132D","Body","shore","Body-shore","chr12:130184541-130184852",NA,NA,"","",""
"cg21588562",-0.435988560459958,0.648281722917563,-11.5905370023509,1.1215533325227e-21,1.78755579656992e-19,38.4989059332533,0.482673665068432,0.918662225528389,0.435988560459957,"5",121187589,"F","I","FTMT","TSS200","island","TSS200-island","chr5:121187387-121188124",NA,NA,"","",""
"cg27572053",-0.439458311817987,0.591479593510656,-11.5798467772938,1.191931960106e-21,1.88877943463882e-19,38.4383083185619,0.424553568091421,0.864011879909408,0.439458311817987,"7",157513908,"F","II","PTPRN2","Body","opensea","Body-opensea","",NA,NA,"","rs6950603","rs75585149"
"cg16258888",-0.406752230626247,0.552096560899326,-11.5711234146077,1.25262371111518e-21,1.9766009218994e-19,38.3888586812717,0.39759377562269,0.804346006248936,0.406752230626246,"1",240450031,"R","II","FMN2","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg00563352",-0.428698901333821,0.55476733044744,-11.5657934771903,1.29121806561078e-21,2.02896350065219e-19,38.3586446476884,0.391928212886532,0.820627114220352,0.42869890133382,"5",9765708,"F","II","LOC285692","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg19483465",-0.430277806840206,0.610253214307651,-11.5611908511243,1.32550193702135e-21,2.07571892363137e-19,38.3325532446055,0.446814357445867,0.877092164286073,0.430277806840205,"12",132896939,"F","I","GALNT9","Body","shore","Body-shore","chr12:132896299-132896569",TRUE,NA,"","rs28455494",""
"cg15549700",-0.466942505054267,0.649776455246366,-11.5528305778012,1.39012220307097e-21,2.16786009998078e-19,38.2851597422031,0.472410697512575,0.939353202566842,0.466942505054267,"1",4722690,"R","I","AJAP1","Body","shelf","Body-shelf","chr1:4726576-4726867",NA,NA,"","",""
"cg15871766",-0.419032083491454,0.605431519229449,-11.5519521725757,1.39709217785296e-21,2.17520865027439e-19,38.2801801031375,0.446264293717191,0.865296377208645,0.419032083491454,"12",52365222,"F","I","ACVR1B","Body","opensea","Body-opensea","",NA,TRUE,"","rs74094863",""
"cg12133103",-0.408204505743767,0.656429110459107,-11.5515837545348,1.40002590143704e-21,2.17765140690363e-19,38.2780915551341,0.501374685796746,0.909579191540513,0.408204505743767,"8",75946479,"R","II","CRISPLD1","3'UTR","opensea","3'UTR-opensea","",NA,NA,"","",""
"cg07568233",-0.40778971673993,0.568645677622915,-11.5459026320641,1.44605314156275e-21,2.24405359625637e-19,38.2458852650462,0.413748808473639,0.82153852521357,0.40778971673993,"16",7382520,"R","II","A2BP1","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg17538572",0.416668308027625,0.344310290998457,11.5344777347864,1.5432499651382e-21,2.38144889214429e-19,38.1811162775117,0.502579648311276,0.0859113402836504,-0.416668308027625,"10",94834763,"R","I","CYP26A1","Body","island","Body-island","chr10:94833272-94835256",NA,NA,"","",""
"cg14574905",0.408592351342241,0.691868600630074,11.5333733106468,1.55298549267454e-21,2.39470954891855e-19,38.1748550913093,0.847070346488755,0.438477995146515,-0.40859235134224,"2",122176293,"F","I","CLASP1","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg15727252",-0.42221541391124,0.706291912080223,-11.5317748679856,1.56718473380417e-21,2.413930760982e-19,38.1657931958299,0.545915514548047,0.968130928459287,0.42221541391124,"1",155831789,"F","II","SYT11","Body","shore","Body-shore","chr1:155830195-155830489",NA,NA,"","rs73002927",""
"cg24222440",0.401551567468209,0.677759312923689,11.5202762801084,1.673229946025e-21,2.56380223390171e-19,38.1006044704162,0.830286652504637,0.428735085036427,-0.40155156746821,"11",118397413,"F","II","TTC36","TSS1500","shelf","TSS1500-shelf","chr11:118401235-118402069",NA,NA,"","",""
"cg25032595",0.423610545505138,0.403409805797088,11.5176977142248,1.69797942366273e-21,2.59690118892038e-19,38.0859856430398,0.564316137035474,0.140705591530336,-0.423610545505138,"13",96204978,"R","I","CLDN10","5'UTR","island","5'UTR-island","chr13:96204691-96205496",TRUE,NA,"high-CpG:95002899-95002984","",""
"cg00154455",-0.415223441018948,0.520754590140517,-11.516004139345,1.71443356194188e-21,2.61395217197718e-19,38.076384109751,0.363034058280606,0.778257499299555,0.415223441018948,"8",146023573,"R","II","ZNF517","TSS1500","shore","TSS1500-shore","chr8:146023902-146024734",NA,NA,"","",""
"cg01625945",-0.401046817492741,0.604290512350069,-11.5130653172622,1.74336555017099e-21,2.65450411775592e-19,38.0597227091262,0.451954899503989,0.85300171699673,0.401046817492741,"7",157512322,"F","II","PTPRN2","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg16306898",0.405851496382852,0.288860983831973,11.5120479963541,1.75349422786417e-21,2.66894115351896e-19,38.0539550723901,0.44302162974484,0.0371701333619875,-0.405851496382852,"1",1475675,"F","I","C1orf70","1stExon","shore","1stExon-shore","chr1:1476093-1476669",NA,NA,"","",""
"cg26491818",-0.431569093255407,0.582185974111877,-11.5115177357492,1.75879694260152e-21,2.67503805929652e-19,38.0509487887069,0.418256628611761,0.849825721867168,0.431569093255406,"12",130961949,"R","I","RIMBP2","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg14215105",-0.406521721341144,0.533132026499264,-11.4925826686893,1.9590446684242e-21,2.95779174186048e-19,37.9435954322075,0.378716799013093,0.785238520354237,0.406521721341144,"1",153715578,"R","II","INTS3","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg13759674",0.439331813720669,0.352461648165051,11.4838007515708,2.0595097664637e-21,3.09249598828072e-19,37.8938046048307,0.519339623919414,0.0800078101987454,-0.439331813720668,"9",140051205,"R","I","GRIN1","Body","island","Body-island","chr9:140051062-140051730",TRUE,NA,"","",""
"cg17264670",0.408711869876397,0.458187501999866,11.481966394138,2.08113698930176e-21,3.12269722256885e-19,37.8834042512605,0.613434646371521,0.204722776495125,-0.408711869876396,"6",153452732,"F","I","RGS17","TSS1500","island","TSS1500-island","chr6:153450992-153452792",NA,NA,"","rs12174180",""
"cg02889647",-0.412635764330695,0.602654367984098,-11.4818642127784,2.0823483747591e-21,3.1233786907964e-19,37.882824907199,0.445916752075539,0.858552516406234,0.412635764330695,"1",152879586,"F","II","IVL","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
